MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
15,20,11,NA,NA,NA,11,NA,99,NA,1020.1,NA,15,NA,Yes,1
15,25,44,NA,NA,NA,13,NA,83,NA,1006.2,NA,20,NA,Yes,1
15,27,14,NA,NA,NA,15,NA,76,NA,1009.4,NA,16.6,NA,Yes,0
12,31.5,0,NNE,35,NW,11,11,72,29,1016,1013.3,20.9,29.6,No,0
18.4,35.9,0,W,59,N,9,22,68,22,1012.7,1007.1,22.5,34.8,No,1
19.2,21.6,16.6,WSW,48,WNW,26,15,66,87,1006.8,1013,21.1,15.6,Yes,1
7.2,22.9,2.8,WSW,31,WSW,7,11,55,32,1021.7,1019.7,13.8,20.8,Yes,0
10.6,23.6,0,SE,39,NW,20,6,49,38,1022.5,1018.7,15.6,22.7,No,0
10.2,27.1,0,W,24,WNW,9,7,53,34,1019.2,1014.8,18,25.3,No,0
9.7,22.9,0,SE,48,SE,28,15,50,35,1015.8,1014.8,16.9,21.4,No,0
9.6,22.5,0,ESE,43,SE,24,20,46,35,1021.3,1017,15.2,21.6,No,0
8.5,25,0,NW,43,S,11,9,54,36,1018.9,1014.4,16.4,22.6,No,0
12.6,26.6,0,W,28,SSW,17,13,49,38,1014.9,1010.4,18.3,25.2,No,0
15,29,0,SSE,46,NE,9,6,62,37,1012.6,1009.5,20.8,27.7,No,0
13.6,29.1,0,ENE,33,ENE,11,13,62,32,1012.6,1009.3,20.7,28.4,No,0
17.8,25.1,0,N,37,ESE,7,9,72,58,1009.7,1005.8,20.1,24.3,No,1
15.8,28.3,12.2,W,37,SW,9,19,94,55,1004.3,1000.7,18.3,25.6,Yes,0
10.9,26.7,0,W,35,W,2,11,63,43,1006.5,1004.4,18.3,25.6,No,0
12.6,24.6,0,SE,43,SSW,15,13,49,36,1009.1,1008.1,19,24.5,No,0
11,25,0,S,28,SE,19,13,51,36,1015.2,1013.4,17.2,23.6,No,0
11.7,27.7,0,SE,22,SSE,11,9,54,35,1017.3,1014.3,19.4,26.1,No,0
14.2,28.9,0,SE,35,ENE,7,11,67,43,1018.6,1015.6,20,27.5,No,0
14,30.7,0,SE,30,N,11,11,67,35,1019.8,1015.4,21.2,28.9,No,0
19.3,25.6,0,NNE,43,NE,17,28,43,50,1014.2,1010.4,22.6,23.6,No,1
18.7,27.8,3.6,NNE,44,WNW,15,19,84,47,1007.2,1005.3,20.7,25.9,Yes,0
13.4,29.9,0,SE,24,ENE,13,7,60,37,1012.7,1011.3,20.9,28.6,No,0
18.6,28.5,0,ENE,39,E,13,13,56,47,1015.3,1013.1,21.7,26,No,0
16.4,29.6,0.6,ESE,30,SE,13,9,63,42,1015.9,1012.3,20.9,28,No,0
15.2,31.3,0,S,44,SE,7,6,72,33,1014.2,1010.9,21.2,29.5,No,0
16,33.1,0,SE,54,SSE,2,13,58,34,1013.3,1009.6,23.8,32.1,No,1
17.4,26.6,5.2,SW,52,N,9,9,68,93,1009.8,1007.9,22.1,20.3,Yes,1
17,29.4,9,SE,48,SW,6,24,81,48,1005.6,1002.6,21.2,28.2,Yes,0
15,29,0,SW,26,ENE,9,6,69,45,1009.9,1008,19.9,26.5,No,0
15.2,29.4,0,WNW,26,WSW,15,13,50,40,1012.7,1010.2,20,26.6,No,0
13.8,29.7,0,SSE,22,SSE,11,11,49,28,1014.5,1012.5,20.8,27.9,No,0
15,30.4,0,SSE,22,SSE,13,11,50,33,1018.1,1015.9,20.9,28.4,No,0
15.8,31.8,0,WSW,31,W,6,24,54,36,1019.8,1015.9,22.6,29.3,No,0
15.7,34.9,0,SSW,30,SSW,6,7,61,27,1016.5,1013.2,24.2,33.4,No,0
17.8,36,0,SSW,24,S,9,15,57,30,1016.5,1012.9,25.5,35,No,0
19.7,38.9,0,NW,43,W,7,15,55,21,1015.7,1011.8,26.5,38.8,No,0
20.5,32.5,0,W,35,W,7,9,60,41,1012.2,1011.7,24.5,30.4,No,0
13.3,30.6,0.4,W,35,SW,6,17,59,23,1014.9,1011.6,20.9,29.2,No,0
12.6,29.2,0,SSE,31,SSW,20,13,43,21,1015,1012.3,18.9,26.8,No,0
11.7,33.4,0,NNE,31,NE,15,9,47,19,1011.7,1007.5,21.6,30.7,No,1
19.1,26.1,5.6,NNW,39,WSW,11,13,91,85,1006.3,1002.1,20,22.6,Yes,1
12.7,24.6,3.8,W,43,W,20,28,56,33,1010.1,1009.4,16.5,23.3,Yes,0
10.8,24.8,0,NW,50,W,17,30,57,30,1011.2,1008.7,17.9,23.5,No,0
12,19.5,0.4,SW,69,WSW,22,39,85,34,1006.8,1008.6,13.5,18.9,No,1
6.2,25,1.2,S,39,N,4,9,52,34,1017.9,1015.6,14.8,22.3,Yes,0
9.9,28.3,0,WNW,31,WSW,7,19,62,31,1016.4,1013.3,16.6,26.5,No,0
13.3,29.4,0,SE,31,ESE,19,15,49,26,1015.2,1012.6,19.5,27.7,No,0
15.1,31,0,NNE,41,SSE,15,9,52,37,1017.6,1014.5,20.7,29.7,No,0
16.5,31.6,0,ENE,39,NE,19,20,48,30,1020.9,1017.1,23.5,29.3,No,0
18.9,33.4,0,NNW,30,ENE,17,11,41,30,1020.8,1016.6,24.3,31.6,No,0
16.1,30.7,0,SW,31,ESE,9,15,64,55,1016.6,1014.7,21.2,25,No,0
17.8,36.1,0.4,WSW,28,NW,11,11,59,26,1015.7,1012.8,24.8,34.2,No,0
20.1,36.2,0,WSW,35,W,9,19,58,23,1014.2,1010.2,25.3,34.4,No,0
18.5,35.3,0,ENE,48,S,11,11,56,28,1013.4,1010.7,24.9,33.5,No,0
20.9,33,0,NNE,33,S,15,11,49,29,1019.9,1017.6,24.5,31.4,No,0
14,32.1,0,N,33,SE,13,7,44,23,1020.9,1016.5,22.2,30.6,No,0
16.3,32.8,0,N,26,WSW,11,7,55,30,1017.4,1012.9,21.1,31.1,No,0
17.8,35.5,0,ENE,31,ESE,6,11,52,18,1013.2,1009.2,24.6,34.5,No,0
17.5,36.4,0,E,28,WSW,9,7,38,24,1013.6,1010,24.4,34.9,No,0
19.9,35.4,0,NNE,39,E,17,9,50,29,1015.6,1011.3,24.7,33.6,No,0
19.9,34.5,0,NE,31,S,6,6,56,29,1014.1,1008.7,24.9,32.4,No,0
20,36,0,ENE,43,ENE,19,19,49,28,1008.7,1002.4,26.4,33.8,No,1
20.8,29.1,26.8,WNW,48,NNW,24,28,92,69,995.3,995.4,22.6,27,Yes,1
15.1,27.9,9,SE,43,W,17,19,61,33,1007.7,1008.2,19.1,26.2,Yes,0
14.9,28.5,0,SE,35,S,19,11,52,38,1013.9,1010.3,18.8,26.7,No,0
15.2,29.4,0,NNE,52,NNE,22,7,55,32,1011.2,1006.8,20.1,28.5,No,0
17,29.8,0,SSW,31,WSW,15,20,69,39,1006.9,1003.3,20.6,27.4,No,0
15.5,32.5,0,WNW,28,SW,6,15,63,32,1005.3,1002,21.2,30.7,No,0
16,33.5,0,NNW,87,N,7,24,61,29,1000.9,995.7,22.2,32.9,No,1
11.1,25.6,1.4,W,31,WNW,17,15,58,29,1005.5,1004.6,16.9,23.2,Yes,0
10.9,28.1,0,W,35,SE,9,11,63,29,1008.5,1006.5,16.9,25.9,No,0
12,28.9,0,NNW,28,N,9,15,61,25,1011.2,1009.3,17.8,26.6,No,0
14.8,24.6,0,ENE,26,ESE,6,11,61,57,1012.2,1010,19.6,22.8,No,1
13.8,27.4,3.6,W,43,WNW,9,30,78,43,1010.8,1008.1,18.7,22.9,Yes,0
11.5,27.8,0,S,35,WNW,9,11,69,42,1011.7,1009.2,16.6,25.1,No,1
12,29.4,3.2,W,35,ENE,7,7,68,36,1014.6,1012.2,18,27.2,Yes,0
13.5,29.7,0,SE,24,S,11,11,61,30,1016.8,1014.5,19.6,28.1,No,0
14.7,31.4,0,NE,26,SE,15,11,60,34,1019.4,1016.4,21.1,30,No,0
15,31.9,0,ENE,28,N,7,6,65,31,1019.4,1015.6,20.8,30.9,No,0
16.9,28.3,0.4,SE,30,SSE,7,13,83,63,1018,1017.2,18.4,23.6,No,0
17.6,31.3,0,NNW,31,SE,6,17,75,49,1015.7,1012.2,21,28.9,No,0
15.9,31.2,0,ESE,28,S,6,6,68,40,1016.2,1013.9,22,29.6,No,0
19.6,28,0,NE,26,SSE,11,15,62,54,1015.4,1013.3,23.3,26.5,No,0
16.1,21.4,0,SE,39,WSW,4,13,82,86,1013.2,1013.3,19,20.5,No,1
13.5,28.9,1.4,S,31,NNW,11,7,72,36,1012.6,1010.6,19.3,27.7,Yes,0
14.5,30.5,0,NE,44,W,11,7,65,37,1015,1012.7,19.5,28.4,No,0
13.7,32.4,0,WNW,31,SW,0,17,73,29,1019.5,1017.6,18.4,30.5,No,0
14.2,34.5,0,SE,28,ENE,0,11,65,27,1022.2,1019.3,19.8,32.9,No,0
15.2,36.1,0,N,31,NNE,0,11,65,15,1021.4,1017.4,21.5,34.7,No,1
17.6,25.5,1.4,NE,37,S,6,7,91,100,1018.3,1014.9,18.6,22,Yes,1
18.5,28,10.6,NNE,31,NE,13,11,88,67,1015.7,1013.2,21.9,26.9,Yes,1
18.8,26.6,38.4,NNE,48,SSW,4,2,100,64,1012,1010.3,19.5,26.1,Yes,0
19.5,24.8,0.6,SSE,24,SE,7,11,74,69,1013,1011.1,20.5,23.5,No,1
17.1,20.9,104.2,SE,57,SE,7,20,97,88,1002,1001.9,19.5,18.5,Yes,1
17,25.8,36.6,SE,48,SE,13,24,60,46,1010.9,1011.3,19.1,25.2,Yes,0
18.8,19.6,0,NNE,52,ESE,7,15,62,92,1014.2,1011.1,19.3,17.1,No,1
16.7,24.8,66,WSW,35,WNW,9,20,100,65,1009.3,1010.4,19.1,23.1,Yes,0
11.8,25.1,0,WNW,33,W,0,22,85,44,1015.7,1014.8,16.3,24.2,No,0
12.4,26.2,0,SE,43,ESE,0,9,79,50,1019,1017.3,16.7,24.8,No,0
15.8,23.2,0,SE,52,SE,22,30,49,42,1023.2,1020.2,17.7,22.3,No,0
15.1,24.1,0,S,37,SW,11,13,49,43,1015.8,1010.2,18.3,23.2,No,0
12.1,27.1,0.4,WSW,37,WNW,0,24,76,46,1011.1,1009.6,16.7,26.1,No,0
10.8,25.9,0,W,28,WNW,0,13,77,39,1014.3,1013.9,15.5,24.8,No,0
10,25.8,0,WNW,30,NW,7,11,87,41,1018.2,1015.9,14.9,24.8,No,0
13.1,27.8,0,NW,24,WNW,6,11,82,46,1018.7,1016.9,16.7,26,No,0
13.7,29.9,0,NW,31,NNE,7,19,77,45,1019.2,1016.1,18.4,28,No,0
15.5,29.3,0,NNW,31,SE,0,13,77,61,1018,1014.8,19.6,24.5,No,1
17.2,30,9.6,NNE,41,NNE,2,24,79,44,1014.4,1010.8,20.8,28.5,Yes,1
19.2,20.4,19.2,SW,46,WNW,9,17,93,93,1010.5,1012.3,19.8,16.9,Yes,1
12.6,24.4,17.4,WNW,30,W,6,11,98,50,1016,1014.9,14.5,23.8,Yes,0
10.4,25.5,0,SSE,28,ESE,9,6,68,46,1022.9,1020.9,15.9,23.6,No,0
11.6,26.3,0,NNE,30,SSE,7,9,78,41,1024.3,1020.5,16,24.8,No,0
12.4,28.4,0,NE,30,NNE,7,15,74,47,1018.6,1013.1,17.6,26.9,No,0
16.5,27.7,0,WNW,50,WNW,11,28,66,61,1007.9,1004.2,20.9,25.4,No,0
8.2,22.1,0,WNW,28,W,4,7,72,46,1008.7,1006.1,12.6,21.5,No,0
11,18.3,0,W,54,W,15,31,83,47,1006.9,1006.9,12.5,16.7,No,0
8.9,19.7,0.4,WSW,37,W,17,22,79,54,1015,1015.4,11.1,17.5,No,0
6.2,21,0,SSW,24,WNW,2,13,85,46,1022.4,1020.5,10.2,19.8,No,0
7.7,23,0,NNW,24,NW,4,17,90,45,1023,1020.6,11.1,22.3,No,0
10.6,22,0,S,13,N,4,6,86,57,1022.7,1020.6,13.5,21.1,No,0
13.5,23.4,0,N,26,ESE,6,13,86,75,1021.1,1018.1,16.5,21.9,No,1
9.4,25.4,1.4,ESE,20,ESE,6,7,87,43,1020.6,1017.4,13,24.3,Yes,0
11,26.5,0,E,22,NNE,6,9,81,44,1019.2,1016,15.1,25.5,No,0
10.2,27.6,0,NE,28,NE,0,17,82,40,1019.1,1015.6,15.5,26.7,No,0
12.6,26.3,0,WSW,28,WNW,0,15,74,47,1017.8,1015.1,19.2,25.2,No,0
11.1,25.9,0,NNE,24,NNW,0,9,78,42,1017.6,1014.6,17.6,25.5,No,0
12.9,29.9,0,NNE,30,N,9,13,75,41,1015.6,1012,18.4,29.1,No,0
13.1,28.1,0,SE,17,SSE,4,4,78,52,1016.3,1013.9,19.4,27.2,No,0
12.7,28.5,0,ESE,19,SSW,2,7,78,51,1019.5,1016.4,19.6,27.8,No,0
14.5,28.6,0,WNW,57,NNE,7,17,81,51,1018.1,1013.2,20.1,28,No,0
10.1,20.4,0,W,43,WNW,20,19,59,41,1020.8,1018.8,14.1,19.9,No,0
5.4,19.1,0,WSW,35,W,0,22,83,45,1019.7,1016,12,18.2,No,0
5,18.6,0,W,56,WSW,11,30,81,58,1019.2,1018.2,12,14.6,No,0
1,17.5,0,WSW,22,WNW,6,9,68,37,1030.2,1028.9,8.9,16.9,No,0
3,20.1,0,SSW,20,ENE,4,6,68,34,1034.1,1031,10,19,No,0
4.3,21.7,0,WNW,22,WSW,4,13,79,35,1035.1,1031.1,11.3,21,No,0
4.8,22.7,0,S,15,S,0,7,78,33,1033,1028.1,13.1,21.9,No,0
6.7,19.8,0,SE,15,SE,0,9,82,63,1028,1023.9,11.8,19.6,No,0
9.4,25.4,0,ENE,17,NNE,4,7,81,38,1026.4,1022.3,15.2,25.1,No,0
8.2,26.2,0,SW,19,SSW,6,11,79,36,1025.6,1022.3,15.5,25.8,No,0
9.9,24.9,0,SSE,24,SSE,0,19,71,38,1025.8,1022,17.4,24.5,No,0
13.7,26.2,0,ESE,30,SSE,17,15,66,48,1022.1,1018.3,19.7,26,No,0
16.9,21.4,0.8,NE,24,E,2,17,80,76,1018.4,1015.8,18.3,20.5,No,1
14.6,22.7,34.2,SW,19,E,7,2,100,62,1017.3,1014.7,15.7,21.9,Yes,0
11.2,25.4,0,NNE,43,SE,7,6,86,50,1016.5,1012.1,17,25.3,No,1
14,23,1.4,NE,43,NNE,7,20,95,57,1012.7,1008.7,16.4,21.8,Yes,1
12.2,22.5,8.2,WSW,39,NNW,0,19,95,42,1011,1008.6,16.9,22.4,Yes,0
10,14.2,0.8,WNW,35,W,17,15,84,79,1014.2,1013.5,10.3,11.2,No,0
7.3,17,1,WNW,39,W,26,22,81,63,1015.1,1013.6,9.8,16.8,No,0
5,17,0,NW,19,NW,6,11,95,63,1021.9,1019.4,9.5,16.7,No,0
5.5,19.6,0,W,19,WNW,4,7,100,58,1023,1021.2,9.4,19.2,No,0
5.4,19.6,0,W,26,WNW,0,17,100,56,1022.9,1019.2,10.3,19.2,No,0
4.6,18.4,0,SSE,26,SSE,4,11,97,47,1023.3,1020.7,10.2,17.8,No,0
4.4,19.9,0,ENE,30,NE,6,11,79,50,1026.2,1022.8,10.4,19.4,No,0
6.8,20.7,0,E,24,E,0,15,93,56,1025.5,1021.3,11.3,19.8,No,0
7.6,16.3,0,W,30,WNW,17,22,94,89,1021.7,1019.5,14.2,15.8,No,1
2,14.7,1.6,W,30,WNW,19,20,80,53,1022.9,1020.8,8.1,13.8,Yes,0
3.5,15.7,0,W,28,W,2,19,87,56,1023.3,1020.4,8.6,14.9,No,0
3.2,15.5,0,WNW,28,W,0,11,100,65,1021.1,1017.1,7,14.7,No,0
4.1,13.3,0,WSW,17,ENE,7,13,100,71,1018.6,1017.8,6.9,12.6,No,0
4,14.5,0,ESE,20,E,4,11,99,68,1021.1,1017.5,8,13.8,No,0
5.5,20.3,0,NE,28,NE,0,13,91,49,1019.6,1016,9,20,No,0
7.2,17,0,WSW,26,SE,4,7,92,72,1021.1,1019,11.7,16.3,No,0
7.5,21.4,0.4,S,13,S,0,7,100,56,1022.8,1019.5,12.5,21,No,0
6.2,19.5,0,W,33,WNW,0,19,93,64,1019.5,1016.7,10.9,17.3,No,0
1,14.7,0,W,35,SW,6,19,84,53,1020.2,1018.1,8.2,13.3,No,0
6.4,14.8,0,W,43,WSW,24,20,81,56,1015.9,1016.2,9.2,13.6,No,0
-0.4,15.5,0,ENE,17,NNW,2,4,81,46,1025.2,1024.3,5.4,14.3,No,0
0.4,17.5,0,WSW,17,NW,2,6,84,52,1027,1024.1,7.5,17.2,No,0
3.2,17,0,E,17,ENE,0,9,94,58,1026.5,1023.7,7.6,16.4,No,0
2.3,16.7,0,ESE,13,ESE,0,7,100,51,1026.3,1022.7,5.7,15.5,No,0
2.3,15.3,0,NE,13,E,6,7,94,65,1025.9,1023,6.9,14.8,No,0
2.6,17.8,0,NE,17,SE,0,7,97,59,1025.3,1022.5,7.2,16.6,No,0
1.9,17.2,0,N,17,N,0,9,100,50,1027.1,1024.1,6.1,15.9,No,0
0.9,15,0,W,13,NA,0,0,100,59,1026.2,1022.9,5,13.3,No,0
1.9,15.6,0,ENE,22,NNE,0,9,90,54,1025.3,1021.7,6.8,15.2,No,0
4.2,19.9,0,NNE,33,NNE,4,20,78,38,1022.3,1017.4,10.7,19.4,No,0
7.8,17,0,ENE,24,S,4,11,82,96,1017.5,1015.2,10.9,11.8,No,1
5.5,9.4,29.4,W,59,NNW,19,22,87,86,1011.4,1008.6,7.6,8.6,Yes,1
6.7,13.2,6,WNW,35,WNW,13,13,95,79,1016.1,1015.3,7.9,12.2,Yes,0
5.7,15.4,0.4,W,20,W,2,13,100,63,1023.5,1022.2,7,15,No,0
1.9,15.9,0.2,SE,17,WSW,4,11,97,57,1028.7,1027.1,6.1,15.2,No,0
1.7,17.4,0,W,15,W,0,9,92,56,1033.8,1031.9,7.3,16.4,No,0
2.1,18.2,0,SSW,11,NA,4,0,100,57,1036.5,1032.5,5.8,16.3,No,0
1.1,16.1,0,E,13,SE,6,4,100,63,1034.4,1030.9,5.7,15.6,No,0
3.5,16.3,0,ESE,11,E,4,2,100,56,1030.1,1025.9,7.9,15.8,No,0
2.2,14.6,0,NE,11,NA,0,0,94,60,1023.9,1019.2,6,13.9,No,1
5.7,13.7,3.6,SSE,31,SSE,9,9,84,72,1016.5,1012.6,9.7,13.4,Yes,0
4.8,14.5,0,W,35,W,9,19,100,86,1008.4,1005.1,6.3,10.8,No,1
6.2,16,6,SE,65,SE,20,28,63,52,1003.3,1008.5,14.3,14.8,Yes,0
-1,15.1,0,WNW,20,WSW,0,11,85,50,1020.9,1020.8,6,14.6,No,0
0.1,14.3,0,SSW,17,S,0,4,80,52,1026.2,1024,4.7,13.4,No,0
-0.8,13.9,0.2,WSW,13,NNW,4,4,96,54,1027.5,1025.5,3.2,13.3,No,0
0,14.8,0,NE,11,SE,2,6,100,64,1028.2,1025.2,3,12.5,No,0
0.2,15.6,0,S,13,SSW,0,6,100,50,1027.5,1024.4,4,15.1,No,0
-0.3,15.9,0,SSE,15,SSE,0,7,84,52,1026.2,1022.2,5.7,14.5,No,0
0.4,16.4,0.2,NNW,11,SE,0,7,81,53,1023.5,1020.4,6.3,15.1,No,0
0.2,15.2,0,SE,13,ESE,2,7,85,60,1022.9,1019.7,6.3,15.1,No,0
2.3,16.7,0,ENE,43,NE,6,17,97,65,1018.2,1013.8,7.3,15.4,No,0
7.3,15.6,0,NE,28,W,2,9,83,59,1014.6,1013.5,11.6,13.9,No,0
1.4,10.3,0,SE,20,E,4,6,98,86,1017.5,1015,5.5,9.9,No,0
4.4,11.6,0,W,26,NNW,9,13,93,89,1020.9,1020.5,8.8,10.2,No,0
1.3,12.7,0,W,22,WNW,0,11,96,75,1024.7,1023.5,5.6,11.3,No,1
5.6,14.2,2.8,W,28,W,17,15,87,53,1022.2,1021,10.8,13.7,Yes,0
-1.3,11.7,0,NE,20,NE,0,13,100,64,1023.5,1018.8,3,11.4,No,0
3,13.8,0.6,N,35,NNE,9,17,83,59,1013.4,1007.8,10.2,13.7,No,1
7.5,9.7,5.2,NNW,44,WNW,15,15,91,90,1006.6,1009,8.4,8.9,Yes,0
-1.7,10.6,0.8,NNW,24,NW,4,17,100,68,1025.1,1025.3,0.3,10.4,No,0
0.2,11.3,0.4,W,24,WNW,9,9,98,89,1031.1,1029.9,8,10.9,No,1
3.1,13.3,1.4,W,28,W,9,20,100,81,1031,1028.4,7.7,12,Yes,0
2.4,14.3,1,SE,22,SE,0,7,100,67,1031.2,1028.6,6.8,12.8,No,0
1.8,13.7,0,SE,15,SE,0,7,93,67,1031.3,1027.7,6.1,13.1,No,0
1.2,12.3,0,ENE,15,SE,0,7,100,74,1025.5,1019.4,5.5,11.8,No,1
5.5,15.5,3.8,WNW,35,N,0,19,100,68,1013.7,1008.8,9.9,14.8,Yes,1
0.6,11.7,4.6,NW,39,NNW,0,19,100,68,1013.6,1011.6,4.3,11.1,Yes,1
3.7,9.6,3.8,NW,26,WNW,7,9,100,91,1016.2,1014.7,6.5,8.2,Yes,1
6.4,12.3,4.6,WNW,28,W,15,17,97,74,1020.2,1020,7.5,12,Yes,0
0.3,12.6,0,W,24,WNW,6,15,100,67,1024.7,1022.1,4.2,12.3,No,0
-0.2,13.9,0.2,WNW,17,S,6,6,100,47,1029.3,1028.6,3,12.2,No,0
-1,14.2,0.2,SE,17,E,0,7,83,48,1035.2,1033.2,3.5,12.7,No,0
-2,12.9,0,ESE,13,SSE,0,2,87,53,1036.5,1032.9,3.7,12.9,No,0
-2.5,13.3,0,SSE,17,SE,0,7,94,58,1034.4,1030.7,2.9,12.8,No,0
-1.6,13.7,0.2,NE,17,SE,0,7,91,59,1032.1,1027.8,4.1,13.6,No,0
0.2,15.1,0,E,24,SE,0,9,95,60,1029,1024.2,5.2,14.3,No,1
5.2,11.9,2.4,ENE,44,NE,7,22,95,97,1020.8,1015.6,9.1,11.2,Yes,1
9,14,27.2,NNW,39,NNE,15,15,87,73,1019.1,1017.8,10.8,13,Yes,0
3.8,12.6,0,NNE,28,SE,0,11,100,90,1015.7,1010.6,7.1,11.4,No,1
7.1,15.8,15.4,NW,24,WNW,6,13,100,81,1009.3,1008.5,12.5,14.3,Yes,1
9.8,14.5,14.2,WNW,48,NW,11,19,97,72,1012.1,1010.2,10.3,13,Yes,1
6.4,11.3,9.4,NW,33,WNW,17,17,89,64,1020.4,1021.6,7.2,10.2,Yes,1
7.2,12.4,2.8,N,22,N,7,15,94,89,1028.6,1027.2,10.1,12,Yes,0
8.7,15.4,0.4,NNW,19,NNW,0,9,100,66,1026.2,1022.8,10.2,14.2,No,0
7.7,15.3,0,WSW,39,NW,4,19,84,69,1020.7,1017.8,10.8,11.9,No,0
-0.8,12.7,0.6,W,24,W,0,17,100,58,1024.5,1023.2,2.3,11.1,No,0
2.3,15.3,0,W,31,WSW,0,17,86,67,1028.7,1027.3,9.2,13.7,No,0
1.4,15.3,0,SW,15,SSW,2,7,100,53,1033.1,1030.3,5.2,14.8,No,0
0,15.7,0.2,WSW,19,WNW,0,11,92,54,1033.2,1030,5.6,15.1,No,0
-0.1,16.1,0,W,13,WNW,0,4,100,49,1032.3,1028.3,5.6,15.5,No,0
0.4,13.6,0,E,15,SE,0,7,100,66,1029.3,1025.5,4,13.2,No,0
2.9,14.6,0,NE,28,NE,0,13,94,64,1021.9,1016.8,7,14.1,No,1
7,14.8,2.4,N,37,NNW,11,15,91,55,1013,1010.8,10.4,14.4,Yes,1
6.7,11.5,6.2,NNE,17,NE,9,9,96,86,1013.2,1012.3,7.8,10.3,Yes,1
4.1,13.2,4,W,28,WNW,6,15,100,71,1020.8,1020.1,5.9,12.4,Yes,1
1.1,13.7,1.8,W,33,WSW,0,20,100,55,1025.9,1024.6,5.7,13.4,Yes,0
-0.6,13.1,0,SSE,13,SE,4,6,100,56,1029,1026.3,3.6,12.5,No,0
-1.3,13.9,0,SSE,20,ENE,0,9,80,47,1029.1,1025.5,4.8,12.4,No,0
-0.5,13.7,0.2,WNW,20,W,0,9,76,50,1025.4,1022.5,6,13.4,No,0
-1.8,12.1,0,NNW,17,SW,0,2,87,65,1024.2,1020.3,4.9,11.2,No,0
2.5,14.9,0,N,24,N,0,13,95,53,1018.7,1015.8,6,13.3,No,0
1.5,14.9,0,WNW,28,W,0,9,99,62,1018.6,1015.9,5.8,13.8,No,1
3,16.6,2,WNW,54,WNW,11,19,92,59,1014.2,1010.6,8.6,15.4,Yes,1
4.1,11.9,1.4,WNW,50,W,17,17,86,60,1020,1020.7,6.1,11.1,Yes,0
2.6,13.4,0,WNW,30,NW,0,19,80,49,1025.8,1023.6,7.9,13.1,No,0
-0.5,16.3,0,W,35,NNE,0,15,87,54,1022.9,1016.5,6.1,15.9,No,1
5.7,11.8,11.2,SW,65,WSW,22,19,87,82,1018,1017.7,8.7,7,Yes,0
-0.5,15.4,1,SW,46,SW,0,28,77,45,1024.4,1022.9,6.1,15.2,No,0
-0.7,16.6,0,SE,24,ESE,0,9,87,47,1027.3,1024.9,4.9,15.2,No,0
0.6,16.5,0,W,20,W,2,9,79,46,1028.4,1025.1,6.2,16.3,No,0
-0.1,15.4,0,NNW,20,SE,4,11,89,61,1028.8,1024.2,6.7,13.9,No,0
1.9,16,0,NNW,33,NNW,0,15,95,54,1022.2,1016.9,6,15.4,No,1
2.1,13,1.2,WNW,26,W,6,11,100,67,1017.8,1015,6.2,12.6,Yes,0
6.2,14.7,0.6,NW,33,NW,0,17,88,63,1015,1010.3,9,13.2,No,1
6.4,11.7,13.4,NW,50,NW,19,31,95,69,1003.7,1001.3,6.8,10.6,Yes,1
3,14.9,6.6,WSW,37,W,0,20,99,74,1011,1012.5,6.7,12.8,Yes,0
0.6,13.3,0,W,30,WNW,2,15,100,62,1023.4,1022,5.1,12.8,No,0
2.1,12.4,0,SE,17,S,2,6,89,55,1024.6,1020.4,6.4,11.7,No,0
2.1,16.4,0,N,33,NE,7,19,84,45,1020.1,1015.3,7.9,15.6,No,0
6.2,19.4,0,ENE,35,ENE,9,19,74,50,1012.6,1005.7,11.3,18.5,No,0
8.2,13.6,1,NW,43,WSW,24,2,79,96,1007.3,1004.1,11.8,11.7,No,1
5.3,11.4,9.4,WNW,46,NW,15,20,90,70,1013.7,1012.9,6.1,11.1,Yes,1
6.1,10.7,2,WNW,28,NW,6,13,86,63,1020.6,1019.6,7,10.6,Yes,0
7,14.2,0.8,WSW,31,W,15,19,85,50,1020.7,1020.5,10.2,13.8,No,0
-0.2,14.3,0,SE,19,S,7,7,100,59,1026.4,1023.2,4.6,13.9,No,0
1.2,15.3,0,SE,20,ENE,2,11,87,55,1024.9,1019.9,7.6,14.8,No,0
2.9,17.6,0,WNW,48,N,9,17,72,48,1013.4,1007.7,10.8,17,No,0
6.2,12.8,0.6,W,56,W,26,26,85,53,1012.1,1014.3,8.6,10.9,No,0
3.4,13.4,1,WNW,39,WSW,17,26,88,47,1019.1,1018,5.3,12.9,No,0
-1.3,15,0.4,SSW,26,WSW,2,9,76,44,1025.8,1023.1,6.2,14.2,No,0
0,16.2,0,WSW,24,WSW,7,19,83,45,1025.7,1022.5,7.9,15.2,No,0
0.6,18.7,0,E,19,ESE,0,7,75,48,1024.7,1021.5,8.3,17.9,No,0
4.3,21.2,0,N,22,N,6,13,76,36,1023.5,1019.1,11.9,20.7,No,0
2.7,22.1,0,N,83,NE,22,19,39,43,1011,1000.8,16.8,18.9,No,0
7.7,17.2,0.2,NNW,44,N,20,22,69,57,1009.5,1008.1,12.4,15.9,No,1
6.8,13.8,2.6,W,67,WNW,35,33,86,59,1006.8,1008.8,8,12.4,Yes,1
